t P_alpha_to_beta P_alpha_to_alpha 2sin2theta_cos2theta
2.793879e+00 2.896788e-01 7.103212e-01 3.540367e-01
2.794279e+00 2.888096e-01 7.111904e-01 3.540367e-01
2.794679e+00 2.879409e-01 7.120591e-01 3.540367e-01
2.795080e+00 2.870726e-01 7.129274e-01 3.540367e-01
2.795480e+00 2.862047e-01 7.137953e-01 3.540367e-01
2.795880e+00 2.853372e-01 7.146628e-01 3.540367e-01
2.796280e+00 2.844702e-01 7.155298e-01 3.540367e-01
2.796680e+00 2.836036e-01 7.163964e-01 3.540367e-01
2.797080e+00 2.827374e-01 7.172626e-01 3.540367e-01
2.797480e+00 2.818717e-01 7.181283e-01 3.540367e-01
2.797880e+00 2.810064e-01 7.189936e-01 3.540367e-01
2.798280e+00 2.801416e-01 7.198584e-01 3.540367e-01
2.798680e+00 2.792773e-01 7.207227e-01 3.540367e-01
2.799080e+00 2.784134e-01 7.215866e-01 3.540367e-01
2.799480e+00 2.775500e-01 7.224500e-01 3.540367e-01
2.799880e+00 2.766871e-01 7.233129e-01 3.540367e-01
2.800280e+00 2.758247e-01 7.241753e-01 3.540367e-01
2.800680e+00 2.749627e-01 7.250373e-01 3.540367e-01
2.801080e+00 2.741013e-01 7.258987e-01 3.540367e-01
2.801480e+00 2.732403e-01 7.267597e-01 3.540367e-01
2.801880e+00 2.723798e-01 7.276202e-01 3.540367e-01
2.802280e+00 2.715199e-01 7.284801e-01 3.540367e-01
2.802680e+00 2.706605e-01 7.293395e-01 3.540367e-01
2.803080e+00 2.698016e-01 7.301984e-01 3.540367e-01
2.803480e+00 2.689432e-01 7.310568e-01 3.540367e-01
2.803880e+00 2.680854e-01 7.319146e-01 3.540367e-01
2.804280e+00 2.672281e-01 7.327719e-01 3.540367e-01
2.804680e+00 2.663713e-01 7.336287e-01 3.540367e-01
2.805081e+00 2.655151e-01 7.344849e-01 3.540367e-01
2.805481e+00 2.646594e-01 7.353406e-01 3.540367e-01
2.805881e+00 2.638043e-01 7.361957e-01 3.540367e-01
2.806281e+00 2.629498e-01 7.370502e-01 3.540367e-01
2.806681e+00 2.620959e-01 7.379041e-01 3.540367e-01
2.807081e+00 2.612425e-01 7.387575e-01 3.540367e-01
2.807481e+00 2.603897e-01 7.396103e-01 3.540367e-01
2.807881e+00 2.595374e-01 7.404626e-01 3.540367e-01
2.808281e+00 2.586858e-01 7.413142e-01 3.540367e-01
2.808681e+00 2.578348e-01 7.421652e-01 3.540367e-01
2.809081e+00 2.569843e-01 7.430157e-01 3.540367e-01
2.809481e+00 2.561345e-01 7.438655e-01 3.540367e-01
2.809881e+00 2.552853e-01 7.447147e-01 3.540367e-01
2.810281e+00 2.544367e-01 7.455633e-01 3.540367e-01
2.810681e+00 2.535887e-01 7.464113e-01 3.540367e-01
2.811081e+00 2.527414e-01 7.472586e-01 3.540367e-01
2.811481e+00 2.518947e-01 7.481053e-01 3.540367e-01
2.811881e+00 2.510486e-01 7.489514e-01 3.540367e-01
2.812281e+00 2.502032e-01 7.497968e-01 3.540367e-01
2.812681e+00 2.493584e-01 7.506416e-01 3.540367e-01
2.813081e+00 2.485143e-01 7.514857e-01 3.540367e-01
2.813481e+00 2.476709e-01 7.523291e-01 3.540367e-01
2.813881e+00 2.468281e-01 7.531719e-01 3.540367e-01
2.814281e+00 2.459859e-01 7.540141e-01 3.540367e-01
2.814681e+00 2.451445e-01 7.548555e-01 3.540367e-01
2.815082e+00 2.443037e-01 7.556963e-01 3.540367e-01
2.815482e+00 2.434636e-01 7.565364e-01 3.540367e-01
2.815882e+00 2.426243e-01 7.573757e-01 3.540367e-01
2.816282e+00 2.417856e-01 7.582144e-01 3.540367e-01
2.816682e+00 2.409476e-01 7.590524e-01 3.540367e-01
2.817082e+00 2.401103e-01 7.598897e-01 3.540367e-01
2.817482e+00 2.392737e-01 7.607263e-01 3.540367e-01
2.817882e+00 2.384379e-01 7.615621e-01 3.540367e-01
2.818282e+00 2.376028e-01 7.623972e-01 3.540367e-01
2.818682e+00 2.367684e-01 7.632316e-01 3.540367e-01
2.819082e+00 2.359347e-01 7.640653e-01 3.540367e-01
2.819482e+00 2.351018e-01 7.648982e-01 3.540367e-01
2.819882e+00 2.342696e-01 7.657304e-01 3.540367e-01
2.820282e+00 2.334382e-01 7.665618e-01 3.540367e-01
2.820682e+00 2.326075e-01 7.673925e-01 3.540367e-01
2.821082e+00 2.317776e-01 7.682224e-01 3.540367e-01
2.821482e+00 2.309484e-01 7.690516e-01 3.540367e-01
2.821882e+00 2.301200e-01 7.698800e-01 3.540367e-01
2.822282e+00 2.292924e-01 7.707076e-01 3.540367e-01
2.822682e+00 2.284656e-01 7.715344e-01 3.540367e-01
2.823082e+00 2.276396e-01 7.723604e-01 3.540367e-01
2.823482e+00 2.268143e-01 7.731857e-01 3.540367e-01
2.823882e+00 2.259899e-01 7.740101e-01 3.540367e-01
2.824282e+00 2.251662e-01 7.748338e-01 3.540367e-01
2.824682e+00 2.243433e-01 7.756567e-01 3.540367e-01
2.825083e+00 2.235213e-01 7.764787e-01 3.540367e-01
2.825483e+00 2.227001e-01 7.772999e-01 3.540367e-01
2.825883e+00 2.218797e-01 7.781203e-01 3.540367e-01
2.826283e+00 2.210601e-01 7.789399e-01 3.540367e-01
2.826683e+00 2.202414e-01 7.797586e-01 3.540367e-01
2.827083e+00 2.194235e-01 7.805765e-01 3.540367e-01
2.827483e+00 2.186064e-01 7.813936e-01 3.540367e-01
2.827883e+00 2.177902e-01 7.822098e-01 3.540367e-01
2.828283e+00 2.169748e-01 7.830252e-01 3.540367e-01
2.828683e+00 2.161603e-01 7.838397e-01 3.540367e-01
2.829083e+00 2.153467e-01 7.846533e-01 3.540367e-01
2.829483e+00 2.145339e-01 7.854661e-01 3.540367e-01
2.829883e+00 2.137220e-01 7.862780e-01 3.540367e-01
2.830283e+00 2.129110e-01 7.870890e-01 3.540367e-01
2.830683e+00 2.121009e-01 7.878991e-01 3.540367e-01
2.831083e+00 2.112916e-01 7.887084e-01 3.540367e-01
2.831483e+00 2.104832e-01 7.895168e-01 3.540367e-01
2.831883e+00 2.096758e-01 7.903242e-01 3.540367e-01
2.832283e+00 2.088692e-01 7.911308e-01 3.540367e-01
2.832683e+00 2.080636e-01 7.919364e-01 3.540367e-01
2.833083e+00 2.072588e-01 7.927412e-01 3.540367e-01
2.833483e+00 2.064550e-01 7.935450e-01 3.540367e-01
2.833883e+00 2.056521e-01 7.943479e-01 3.540367e-01
2.834283e+00 2.048502e-01 7.951498e-01 3.540367e-01
2.834683e+00 2.040491e-01 7.959509e-01 3.540367e-01
2.835084e+00 2.032490e-01 7.967510e-01 3.540367e-01
2.835484e+00 2.024499e-01 7.975501e-01 3.540367e-01
2.835884e+00 2.016517e-01 7.983483e-01 3.540367e-01
2.836284e+00 2.008544e-01 7.991456e-01 3.540367e-01
2.836684e+00 2.000581e-01 7.999419e-01 3.540367e-01
2.837084e+00 1.992628e-01 8.007372e-01 3.540367e-01
2.837484e+00 1.984684e-01 8.015316e-01 3.540367e-01
2.837884e+00 1.976750e-01 8.023250e-01 3.540367e-01
2.838284e+00 1.968826e-01 8.031174e-01 3.540367e-01
2.838684e+00 1.960912e-01 8.039088e-01 3.540367e-01
2.839084e+00 1.953007e-01 8.046993e-01 3.540367e-01
2.839484e+00 1.945113e-01 8.054887e-01 3.540367e-01
2.839884e+00 1.937228e-01 8.062772e-01 3.540367e-01
2.840284e+00 1.929354e-01 8.070646e-01 3.540367e-01
2.840684e+00 1.921490e-01 8.078510e-01 3.540367e-01
2.841084e+00 1.913635e-01 8.086365e-01 3.540367e-01
2.841484e+00 1.905791e-01 8.094209e-01 3.540367e-01
2.841884e+00 1.897957e-01 8.102043e-01 3.540367e-01
2.842284e+00 1.890134e-01 8.109866e-01 3.540367e-01
2.842684e+00 1.882320e-01 8.117680e-01 3.540367e-01
2.843084e+00 1.874518e-01 8.125482e-01 3.540367e-01
2.843484e+00 1.866725e-01 8.133275e-01 3.540367e-01
2.843884e+00 1.858943e-01 8.141057e-01 3.540367e-01
2.844284e+00 1.851171e-01 8.148829e-01 3.540367e-01
2.844684e+00 1.843411e-01 8.156589e-01 3.540367e-01
2.845085e+00 1.835660e-01 8.164340e-01 3.540367e-01
2.845485e+00 1.827921e-01 8.172079e-01 3.540367e-01
2.845885e+00 1.820192e-01 8.179808e-01 3.540367e-01
2.846285e+00 1.812473e-01 8.187527e-01 3.540367e-01
2.846685e+00 1.804766e-01 8.195234e-01 3.540367e-01
2.847085e+00 1.797069e-01 8.202931e-01 3.540367e-01
2.847485e+00 1.789384e-01 8.210616e-01 3.540367e-01
2.847885e+00 1.781709e-01 8.218291e-01 3.540367e-01
2.848285e+00 1.774045e-01 8.225955e-01 3.540367e-01
2.848685e+00 1.766393e-01 8.233607e-01 3.540367e-01
2.849085e+00 1.758751e-01 8.241249e-01 3.540367e-01
2.849485e+00 1.751121e-01 8.248879e-01 3.540367e-01
2.849885e+00 1.743502e-01 8.256498e-01 3.540367e-01
2.850285e+00 1.735894e-01 8.264106e-01 3.540367e-01
2.850685e+00 1.728297e-01 8.271703e-01 3.540367e-01
2.851085e+00 1.720712e-01 8.279288e-01 3.540367e-01
2.851485e+00 1.713138e-01 8.286862e-01 3.540367e-01
2.851885e+00 1.705575e-01 8.294425e-01 3.540367e-01
2.852285e+00 1.698024e-01 8.301976e-01 3.540367e-01
2.852685e+00 1.690485e-01 8.309515e-01 3.540367e-01
2.853085e+00 1.682957e-01 8.317043e-01 3.540367e-01
2.853485e+00 1.675440e-01 8.324560e-01 3.540367e-01
2.853885e+00 1.667936e-01 8.332064e-01 3.540367e-01
2.854285e+00 1.660443e-01 8.339557e-01 3.540367e-01
2.854685e+00 1.652961e-01 8.347039e-01 3.540367e-01
2.855086e+00 1.645492e-01 8.354508e-01 3.540367e-01
2.855486e+00 1.638034e-01 8.361966e-01 3.540367e-01
2.855886e+00 1.630589e-01 8.369411e-01 3.540367e-01
2.856286e+00 1.623155e-01 8.376845e-01 3.540367e-01
2.856686e+00 1.615733e-01 8.384267e-01 3.540367e-01
2.857086e+00 1.608323e-01 8.391677e-01 3.540367e-01
2.857486e+00 1.600926e-01 8.399074e-01 3.540367e-01
2.857886e+00 1.593540e-01 8.406460e-01 3.540367e-01
2.858286e+00 1.586167e-01 8.413833e-01 3.540367e-01
2.858686e+00 1.578806e-01 8.421194e-01 3.540367e-01
2.859086e+00 1.571457e-01 8.428543e-01 3.540367e-01
2.859486e+00 1.564121e-01 8.435879e-01 3.540367e-01
2.859886e+00 1.556796e-01 8.443204e-01 3.540367e-01
2.860286e+00 1.549485e-01 8.450515e-01 3.540367e-01
2.860686e+00 1.542185e-01 8.457815e-01 3.540367e-01
2.861086e+00 1.534899e-01 8.465101e-01 3.540367e-01
2.861486e+00 1.527624e-01 8.472376e-01 3.540367e-01
2.861886e+00 1.520363e-01 8.479637e-01 3.540367e-01
2.862286e+00 1.513114e-01 8.486886e-01 3.540367e-01
2.862686e+00 1.505877e-01 8.494123e-01 3.540367e-01
2.863086e+00 1.498654e-01 8.501346e-01 3.540367e-01
2.863486e+00 1.491443e-01 8.508557e-01 3.540367e-01
2.863886e+00 1.484245e-01 8.515755e-01 3.540367e-01
2.864286e+00 1.477059e-01 8.522941e-01 3.540367e-01
2.864686e+00 1.469887e-01 8.530113e-01 3.540367e-01
2.865087e+00 1.462728e-01 8.537272e-01 3.540367e-01
2.865487e+00 1.455581e-01 8.544419e-01 3.540367e-01
2.865887e+00 1.448448e-01 8.551552e-01 3.540367e-01
2.866287e+00 1.441328e-01 8.558672e-01 3.540367e-01
2.866687e+00 1.434221e-01 8.565779e-01 3.540367e-01
2.867087e+00 1.427127e-01 8.572873e-01 3.540367e-01
2.867487e+00 1.420046e-01 8.579954e-01 3.540367e-01
2.867887e+00 1.412979e-01 8.587021e-01 3.540367e-01
2.868287e+00 1.405924e-01 8.594076e-01 3.540367e-01
2.868687e+00 1.398884e-01 8.601116e-01 3.540367e-01
2.869087e+00 1.391856e-01 8.608144e-01 3.540367e-01
2.869487e+00 1.384842e-01 8.615158e-01 3.540367e-01
2.869887e+00 1.377842e-01 8.622158e-01 3.540367e-01
2.870287e+00 1.370855e-01 8.629145e-01 3.540367e-01
2.870687e+00 1.363881e-01 8.636119e-01 3.540367e-01
2.871087e+00 1.356922e-01 8.643078e-01 3.540367e-01
2.871487e+00 1.349975e-01 8.650025e-01 3.540367e-01
2.871887e+00 1.343043e-01 8.656957e-01 3.540367e-01
2.872287e+00 1.336124e-01 8.663876e-01 3.540367e-01
2.872687e+00 1.329219e-01 8.670781e-01 3.540367e-01
2.873087e+00 1.322328e-01 8.677672e-01 3.540367e-01
2.873487e+00 1.315451e-01 8.684549e-01 3.540367e-01
2.873887e+00 1.308588e-01 8.691412e-01 3.540367e-01
2.874287e+00 1.301738e-01 8.698262e-01 3.540367e-01
2.874687e+00 1.294903e-01 8.705097e-01 3.540367e-01
2.875088e+00 1.288082e-01 8.711918e-01 3.540367e-01
2.875488e+00 1.281274e-01 8.718726e-01 3.540367e-01
2.875888e+00 1.274481e-01 8.725519e-01 3.540367e-01
2.876288e+00 1.267702e-01 8.732298e-01 3.540367e-01
2.876688e+00 1.260938e-01 8.739062e-01 3.540367e-01
2.877088e+00 1.254187e-01 8.745813e-01 3.540367e-01
2.877488e+00 1.247451e-01 8.752549e-01 3.540367e-01
2.877888e+00 1.240729e-01 8.759271e-01 3.540367e-01
2.878288e+00 1.234022e-01 8.765978e-01 3.540367e-01
2.878688e+00 1.227329e-01 8.772671e-01 3.540367e-01
2.879088e+00 1.220650e-01 8.779350e-01 3.540367e-01
2.879488e+00 1.213986e-01 8.786014e-01 3.540367e-01
2.879888e+00 1.207337e-01 8.792663e-01 3.540367e-01
2.880288e+00 1.200702e-01 8.799298e-01 3.540367e-01
2.880688e+00 1.194081e-01 8.805919e-01 3.540367e-01
2.881088e+00 1.187476e-01 8.812524e-01 3.540367e-01
2.881488e+00 1.180885e-01 8.819115e-01 3.540367e-01
2.881888e+00 1.174309e-01 8.825691e-01 3.540367e-01
2.882288e+00 1.167747e-01 8.832253e-01 3.540367e-01
2.882688e+00 1.161201e-01 8.838799e-01 3.540367e-01
2.883088e+00 1.154669e-01 8.845331e-01 3.540367e-01
2.883488e+00 1.148152e-01 8.851848e-01 3.540367e-01
2.883888e+00 1.141651e-01 8.858349e-01 3.540367e-01
2.884288e+00 1.135164e-01 8.864836e-01 3.540367e-01
2.884688e+00 1.128692e-01 8.871308e-01 3.540367e-01
2.885089e+00 1.122236e-01 8.877764e-01 3.540367e-01
2.885489e+00 1.115794e-01 8.884206e-01 3.540367e-01
2.885889e+00 1.109368e-01 8.890632e-01 3.540367e-01
2.886289e+00 1.102957e-01 8.897043e-01 3.540367e-01
2.886689e+00 1.096561e-01 8.903439e-01 3.540367e-01
2.887089e+00 1.090180e-01 8.909820e-01 3.540367e-01
2.887489e+00 1.083815e-01 8.916185e-01 3.540367e-01
2.887889e+00 1.077465e-01 8.922535e-01 3.540367e-01
2.888289e+00 1.071130e-01 8.928870e-01 3.540367e-01
2.888689e+00 1.064811e-01 8.935189e-01 3.540367e-01
2.889089e+00 1.058507e-01 8.941493e-01 3.540367e-01
2.889489e+00 1.052219e-01 8.947781e-01 3.540367e-01
2.889889e+00 1.045947e-01 8.954053e-01 3.540367e-01
2.890289e+00 1.039690e-01 8.960310e-01 3.540367e-01
2.890689e+00 1.033448e-01 8.966552e-01 3.540367e-01
2.891089e+00 1.027223e-01 8.972777e-01 3.540367e-01
2.891489e+00 1.021013e-01 8.978987e-01 3.540367e-01
2.891889e+00 1.014819e-01 8.985181e-01 3.540367e-01
2.892289e+00 1.008640e-01 8.991360e-01 3.540367e-01
2.892689e+00 1.002478e-01 8.997522e-01 3.540367e-01
2.893089e+00 9.963311e-02 9.003669e-01 3.540367e-01
2.893489e+00 9.902003e-02 9.009800e-01 3.540367e-01
2.893889e+00 9.840855e-02 9.015914e-01 3.540367e-01
2.894289e+00 9.779867e-02 9.022013e-01 3.540367e-01
2.894689e+00 9.719038e-02 9.028096e-01 3.540367e-01
2.895090e+00 9.658371e-02 9.034163e-01 3.540367e-01
2.895490e+00 9.597864e-02 9.040214e-01 3.540367e-01
2.895890e+00 9.537519e-02 9.046248e-01 3.540367e-01
2.896290e+00 9.477335e-02 9.052266e-01 3.540367e-01
2.896690e+00 9.417314e-02 9.058269e-01 3.540367e-01
2.897090e+00 9.357455e-02 9.064254e-01 3.540367e-01
2.897490e+00 9.297759e-02 9.070224e-01 3.540367e-01
2.897890e+00 9.238226e-02 9.076177e-01 3.540367e-01
2.898290e+00 9.178857e-02 9.082114e-01 3.540367e-01
2.898690e+00 9.119652e-02 9.088035e-01 3.540367e-01
2.899090e+00 9.060611e-02 9.093939e-01 3.540367e-01
2.899490e+00 9.001735e-02 9.099827e-01 3.540367e-01
2.899890e+00 8.943024e-02 9.105698e-01 3.540367e-01
2.900290e+00 8.884478e-02 9.111552e-01 3.540367e-01
2.900690e+00 8.826098e-02 9.117390e-01 3.540367e-01
2.901090e+00 8.767885e-02 9.123212e-01 3.540367e-01
2.901490e+00 8.709838e-02 9.129016e-01 3.540367e-01
2.901890e+00 8.651958e-02 9.134804e-01 3.540367e-01
2.902290e+00 8.594245e-02 9.140576e-01 3.540367e-01
2.902690e+00 8.536700e-02 9.146330e-01 3.540367e-01
2.903090e+00 8.479322e-02 9.152068e-01 3.540367e-01
2.903490e+00 8.422114e-02 9.157789e-01 3.540367e-01
2.903890e+00 8.365073e-02 9.163493e-01 3.540367e-01
2.904290e+00 8.308202e-02 9.169180e-01 3.540367e-01
2.904690e+00 8.251501e-02 9.174850e-01 3.540367e-01
2.905091e+00 8.194969e-02 9.180503e-01 3.540367e-01
2.905491e+00 8.138607e-02 9.186139e-01 3.540367e-01
2.905891e+00 8.082416e-02 9.191758e-01 3.540367e-01
2.906291e+00 8.026395e-02 9.197360e-01 3.540367e-01
2.906691e+00 7.970546e-02 9.202945e-01 3.540367e-01
2.907091e+00 7.914868e-02 9.208513e-01 3.540367e-01
2.907491e+00 7.859363e-02 9.214064e-01 3.540367e-01
2.907891e+00 7.804029e-02 9.219597e-01 3.540367e-01
2.908291e+00 7.748868e-02 9.225113e-01 3.540367e-01
2.908691e+00 7.693880e-02 9.230612e-01 3.540367e-01
2.909091e+00 7.639065e-02 9.236094e-01 3.540367e-01
2.909491e+00 7.584424e-02 9.241558e-01 3.540367e-01
2.909891e+00 7.529956e-02 9.247004e-01 3.540367e-01
2.910291e+00 7.475663e-02 9.252434e-01 3.540367e-01
2.910691e+00 7.421545e-02 9.257846e-01 3.540367e-01
2.911091e+00 7.367601e-02 9.263240e-01 3.540367e-01
2.911491e+00 7.313833e-02 9.268617e-01 3.540367e-01
2.911891e+00 7.260241e-02 9.273976e-01 3.540367e-01
2.912291e+00 7.206824e-02 9.279318e-01 3.540367e-01
2.912691e+00 7.153584e-02 9.284642e-01 3.540367e-01
2.913091e+00 7.100520e-02 9.289948e-01 3.540367e-01
2.913491e+00 7.047634e-02 9.295237e-01 3.540367e-01
2.913891e+00 6.994925e-02 9.300508e-01 3.540367e-01
2.914291e+00 6.942393e-02 9.305761e-01 3.540367e-01
2.914691e+00 6.890039e-02 9.310996e-01 3.540367e-01
2.915092e+00 6.837864e-02 9.316214e-01 3.540367e-01
2.915492e+00 6.785867e-02 9.321413e-01 3.540367e-01
2.915892e+00 6.734049e-02 9.326595e-01 3.540367e-01
2.916292e+00 6.682410e-02 9.331759e-01 3.540367e-01
2.916692e+00 6.630951e-02 9.336905e-01 3.540367e-01
2.917092e+00 6.579672e-02 9.342033e-01 3.540367e-01
2.917492e+00 6.528573e-02 9.347143e-01 3.540367e-01
2.917892e+00 6.477655e-02 9.352235e-01 3.540367e-01
2.918292e+00 6.426917e-02 9.357308e-01 3.540367e-01
2.918692e+00 6.376361e-02 9.362364e-01 3.540367e-01
2.919092e+00 6.325986e-02 9.367401e-01 3.540367e-01
2.919492e+00 6.275793e-02 9.372421e-01 3.540367e-01
2.919892e+00 6.225782e-02 9.377422e-01 3.540367e-01
2.920292e+00 6.175954e-02 9.382405e-01 3.540367e-01
2.920692e+00 6.126308e-02 9.387369e-01 3.540367e-01
2.921092e+00 6.076845e-02 9.392315e-01 3.540367e-01
2.921492e+00 6.027566e-02 9.397243e-01 3.540367e-01
2.921892e+00 5.978470e-02 9.402153e-01 3.540367e-01
2.922292e+00 5.929559e-02 9.407044e-01 3.540367e-01
2.922692e+00 5.880831e-02 9.411917e-01 3.540367e-01
2.923092e+00 5.832289e-02 9.416771e-01 3.540367e-01
2.923492e+00 5.783931e-02 9.421607e-01 3.540367e-01
2.923892e+00 5.735758e-02 9.426424e-01 3.540367e-01
2.924292e+00 5.687771e-02 9.431223e-01 3.540367e-01
2.924692e+00 5.639970e-02 9.436003e-01 3.540367e-01
2.925093e+00 5.592354e-02 9.440765e-01 3.540367e-01
2.925493e+00 5.544925e-02 9.445507e-01 3.540367e-01
2.925893e+00 5.497683e-02 9.450232e-01 3.540367e-01
2.926293e+00 5.450628e-02 9.454937e-01 3.540367e-01
2.926693e+00 5.403760e-02 9.459624e-01 3.540367e-01
2.927093e+00 5.357080e-02 9.464292e-01 3.540367e-01
2.927493e+00 5.310587e-02 9.468941e-01 3.540367e-01
2.927893e+00 5.264283e-02 9.473572e-01 3.540367e-01
2.928293e+00 5.218167e-02 9.478183e-01 3.540367e-01
2.928693e+00 5.172240e-02 9.482776e-01 3.540367e-01
2.929093e+00 5.126502e-02 9.487350e-01 3.540367e-01
2.929493e+00 5.080953e-02 9.491905e-01 3.540367e-01
2.929893e+00 5.035594e-02 9.496441e-01 3.540367e-01
2.930293e+00 4.990424e-02 9.500958e-01 3.540367e-01
2.930693e+00 4.945445e-02 9.505455e-01 3.540367e-01
2.931093e+00 4.900656e-02 9.509934e-01 3.540367e-01
2.931493e+00 4.856058e-02 9.514394e-01 3.540367e-01
2.931893e+00 4.811651e-02 9.518835e-01 3.540367e-01
2.932293e+00 4.767435e-02 9.523256e-01 3.540367e-01
2.932693e+00 4.723411e-02 9.527659e-01 3.540367e-01
2.933093e+00 4.679579e-02 9.532042e-01 3.540367e-01
2.933493e+00 4.635938e-02 9.536406e-01 3.540367e-01
2.933893e+00 4.592490e-02 9.540751e-01 3.540367e-01
2.934293e+00 4.549235e-02 9.545076e-01 3.540367e-01
2.934693e+00 4.506173e-02 9.549383e-01 3.540367e-01
2.935094e+00 4.463303e-02 9.553670e-01 3.540367e-01
2.935494e+00 4.420628e-02 9.557937e-01 3.540367e-01
2.935894e+00 4.378146e-02 9.562185e-01 3.540367e-01
2.936294e+00 4.335858e-02 9.566414e-01 3.540367e-01
2.936694e+00 4.293764e-02 9.570624e-01 3.540367e-01
2.937094e+00 4.251864e-02 9.574814e-01 3.540367e-01
2.937494e+00 4.210160e-02 9.578984e-01 3.540367e-01
2.937894e+00 4.168650e-02 9.583135e-01 3.540367e-01
2.938294e+00 4.127336e-02 9.587266e-01 3.540367e-01
2.938694e+00 4.086217e-02 9.591378e-01 3.540367e-01
2.939094e+00 4.045295e-02 9.595471e-01 3.540367e-01
2.939494e+00 4.004568e-02 9.599543e-01 3.540367e-01
2.939894e+00 3.964037e-02 9.603596e-01 3.540367e-01
2.940294e+00 3.923703e-02 9.607630e-01 3.540367e-01
2.940694e+00 3.883566e-02 9.611643e-01 3.540367e-01
2.941094e+00 3.843626e-02 9.615637e-01 3.540367e-01
2.941494e+00 3.803883e-02 9.619612e-01 3.540367e-01
2.941894e+00 3.764338e-02 9.623566e-01 3.540367e-01
2.942294e+00 3.724991e-02 9.627501e-01 3.540367e-01
2.942694e+00 3.685842e-02 9.631416e-01 3.540367e-01
2.943094e+00 3.646891e-02 9.635311e-01 3.540367e-01
2.943494e+00 3.608138e-02 9.639186e-01 3.540367e-01
2.943894e+00 3.569585e-02 9.643042e-01 3.540367e-01
2.944294e+00 3.531230e-02 9.646877e-01 3.540367e-01
2.944694e+00 3.493075e-02 9.650693e-01 3.540367e-01
2.945095e+00 3.455119e-02 9.654488e-01 3.540367e-01
2.945495e+00 3.417363e-02 9.658264e-01 3.540367e-01
2.945895e+00 3.379807e-02 9.662019e-01 3.540367e-01
2.946295e+00 3.342451e-02 9.665755e-01 3.540367e-01
2.946695e+00 3.305295e-02 9.669470e-01 3.540367e-01
2.947095e+00 3.268341e-02 9.673166e-01 3.540367e-01
2.947495e+00 3.231587e-02 9.676841e-01 3.540367e-01
2.947895e+00 3.195034e-02 9.680497e-01 3.540367e-01
2.948295e+00 3.158683e-02 9.684132e-01 3.540367e-01
2.948695e+00 3.122533e-02 9.687747e-01 3.540367e-01
2.949095e+00 3.086585e-02 9.691341e-01 3.540367e-01
2.949495e+00 3.050840e-02 9.694916e-01 3.540367e-01
2.949895e+00 3.015296e-02 9.698470e-01 3.540367e-01
2.950295e+00 2.979955e-02 9.702005e-01 3.540367e-01
2.950695e+00 2.944817e-02 9.705518e-01 3.540367e-01
2.951095e+00 2.909881e-02 9.709012e-01 3.540367e-01
2.951495e+00 2.875149e-02 9.712485e-01 3.540367e-01
2.951895e+00 2.840620e-02 9.715938e-01 3.540367e-01
2.952295e+00 2.806295e-02 9.719371e-01 3.540367e-01
2.952695e+00 2.772173e-02 9.722783e-01 3.540367e-01
2.953095e+00 2.738256e-02 9.726174e-01 3.540367e-01
2.953495e+00 2.704543e-02 9.729546e-01 3.540367e-01
2.953895e+00 2.671034e-02 9.732897e-01 3.540367e-01
2.954295e+00 2.637730e-02 9.736227e-01 3.540367e-01
2.954695e+00 2.604630e-02 9.739537e-01 3.540367e-01
2.955096e+00 2.571736e-02 9.742826e-01 3.540367e-01
2.955496e+00 2.539047e-02 9.746095e-01 3.540367e-01
2.955896e+00 2.506564e-02 9.749344e-01 3.540367e-01
2.956296e+00 2.474286e-02 9.752571e-01 3.540367e-01
2.956696e+00 2.442214e-02 9.755779e-01 3.540367e-01
2.957096e+00 2.410348e-02 9.758965e-01 3.540367e-01
2.957496e+00 2.378688e-02 9.762131e-01 3.540367e-01
2.957896e+00 2.347235e-02 9.765276e-01 3.540367e-01
2.958296e+00 2.315989e-02 9.768401e-01 3.540367e-01
2.958696e+00 2.284949e-02 9.771505e-01 3.540367e-01
2.959096e+00 2.254117e-02 9.774588e-01 3.540367e-01
2.959496e+00 2.223491e-02 9.777651e-01 3.540367e-01
2.959896e+00 2.193073e-02 9.780693e-01 3.540367e-01
2.960296e+00 2.162863e-02 9.783714e-01 3.540367e-01
2.960696e+00 2.132861e-02 9.786714e-01 3.540367e-01
2.961096e+00 2.103066e-02 9.789693e-01 3.540367e-01
2.961496e+00 2.073480e-02 9.792652e-01 3.540367e-01
2.961896e+00 2.044102e-02 9.795590e-01 3.540367e-01
2.962296e+00 2.014933e-02 9.798507e-01 3.540367e-01
2.962696e+00 1.985973e-02 9.801403e-01 3.540367e-01
2.963096e+00 1.957221e-02 9.804278e-01 3.540367e-01
2.963496e+00 1.928679e-02 9.807132e-01 3.540367e-01
2.963896e+00 1.900345e-02 9.809965e-01 3.540367e-01
2.964296e+00 1.872222e-02 9.812778e-01 3.540367e-01
2.964696e+00 1.844308e-02 9.815569e-01 3.540367e-01
2.965097e+00 1.816603e-02 9.818340e-01 3.540367e-01
2.965497e+00 1.789109e-02 9.821089e-01 3.540367e-01
2.965897e+00 1.761825e-02 9.823818e-01 3.540367e-01
2.966297e+00 1.734751e-02 9.826525e-01 3.540367e-01
2.966697e+00 1.707888e-02 9.829211e-01 3.540367e-01
2.967097e+00 1.681235e-02 9.831876e-01 3.540367e-01
2.967497e+00 1.654793e-02 9.834521e-01 3.540367e-01
2.967897e+00 1.628562e-02 9.837144e-01 3.540367e-01
